ID,Cluster,Age_Grp,Gender,ADC,Reg_Flv,Reg_Len,Reg_PrcComb,Reg_Barrel,Reg_Tar,HH_Inc,Mon_Allowance,Org_1,Org_2,Org_4,Org_8,Org_12,Org_13,Org_14,Org_15,Org_16,Org_19,Org_20,Org_22,Org_23,Org_24,Org_29,Org_32,Org_34,Org_37,Org_38,Org_39,Org_40,Org_44,Org_45,Org_48,Org_50,Org_51,Org_52,Org_55,Org_56,Org_58,Org_59,Org_60
"4,577",Clus 2,G 4,G 2,10,G 2,G 1,G 1,G 1,G 4,G 8,G 2,0,0,-1,0,0,0,-1,0,1,1,-1,0,-1,1,0,0,0,1,0,-1,0,0,1,-1,0,0,0,0,1,0,0,-1
"4,578",Clus 1,G 4,G 2,10,G 2,G 2,G 2,G 1,G 2,G 4,G 3,-1,0,-1,-1,0,-1,1,1,1,0,-1,0,0,0,0,1,1,-1,0,-1,0,0,1,0,0,-1,0,0,1,1,0,-1
"4,579",Clus 2,G 4,G 2,12,G 2,G 1,G 1,G 1,G 4,G 6,G 4,0,-1,0,0,0,0,0,-1,1,1,0,-1,0,1,0,1,1,0,-1,0,-1,0,1,0,-1,-1,0,0,1,-1,0,-1
"4,582",Clus 4,G 3,G 1,10,G 2,G 2,G 2,G 1,G 1,G 5,G 3,1,0,0,0,0,0,-1,0,1,-1,0,1,-1,0,0,-1,0,0,-1,-1,0,-1,-1,0,-1,-1,0,0,1,1,-1,-1
"4,583",Clus 1,G 4,G 2,20,G 1,G 1,G 1,G 1,G 3,G 1,G 4,-1,0,0,0,0,1,0,0,1,1,-1,-1,-1,1,0,0,0,-1,-1,0,0,0,1,0,0,0,0,1,0,0,1,-1
"4,584",Clus 1,G 4,G 1,30,G 1,G 1,G 1,G 1,G 3,G 9,G 4,0,-1,0,1,0,0,-1,0,1,0,0,-1,0,0,0,0,0,-1,0,0,0,0,1,-1,0,1,1,-1,1,0,1,-1
"4,585",Clus 1,G 6,G 2,10,G 2,G 1,G 1,G 1,G 4,G 6,G 5,0,-1,-1,0,0,0,0,-1,0,0,0,-1,0,1,0,1,1,1,-1,0,-1,0,1,-1,0,0,0,0,0,-1,-1,-1
"4,586",Clus 4,G 9,G 2,10,G 2,G 3,G 3,G 1,G 4,G 4,G 2,0,-1,-1,-1,0,-1,1,1,1,0,-1,-1,0,0,0,-1,0,0,-1,0,0,0,1,0,-1,0,1,1,1,1,0,-1
"4,587",Clus 5,G 7,G 2,15,G 2,G 1,G 2,G 1,G 3,G 8,G 5,0,-1,-1,1,0,-1,-1,0,1,1,0,0,0,1,0,-1,0,1,-1,0,0,0,1,0,0,0,1,0,1,0,0,-1
"4,588",Clus 2,G 10,G 2,10,G 2,G 3,G 1,G 1,G 4,G 2,G 2,-1,-1,-1,0,0,0,0,0,1,0,0,-1,0,1,0,0,0,-1,-1,0,0,0,1,0,-1,-1,1,1,1,0,-1,0
"4,589",Clus 2,G 3,G 2,10,G 2,G 1,G 1,G 1,G 4,G 2,G 4,-1,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,1,1,-1,0,0,1,0,0,-1,0,0,-1,1,-1,-1,-1
"4,590",Clus 4,G 8,G 2,10,G 2,G 1,G 2,G 1,G 1,G 9,G 16,0,0,-1,0,0,0,-1,0,0,0,-1,0,0,0,0,0,-1,0,-1,1,0,1,1,0,-1,-1,1,0,0,1,-1,0
"4,591",Clus 2,G 3,G 2,10,G 2,G 1,G 2,G 1,G 3,G 8,G 3,0,-1,0,0,-1,-1,0,0,0,0,-1,0,-1,1,0,0,0,0,-1,0,0,1,1,1,0,0,1,0,1,-1,0,-1
"4,592",Clus 1,G 4,G 1,12,G 1,G 1,G 1,G 1,G 4,G 3,G 6,0,0,0,1,-1,0,0,0,0,1,1,0,0,-1,0,0,0,-1,-1,0,-1,0,0,0,0,1,0,0,1,0,1,0
"4,594",Clus 2,G 9,G 2,20,G 2,G 3,G 3,G 1,G 4,G 3,G 2,-1,0,0,0,0,0,1,-1,1,0,0,1,0,0,0,-1,0,0,-1,1,0,-1,1,-1,-1,-1,0,0,1,0,-1,-1
